tic_id,best_subject_id,best_subject_sector,is_eb_catalog,eb_score_group,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at,best_subject_img_id,num_subjects,sectors,subject_ids,SIMBAD_MAIN_ID,SIMBAD_Is_EB,SIMBAD_OTYPES,SIMBAD_V__vartyp,SIMBAD_angDist,SIMBAD_Match_Score,VSX_OID,VSX_n_OID,VSX_V,VSX_Name,VSX_Is_EB,VSX_Type,VSX_Period,VSX_angDist,VSX_Match_Score,ASASSN_Name,ASASSN_URL,ASASSN_Is_EB,ASASSN_Type,ASASSN_Prob,ASASSN_Per,ASASSN_angDist,ASASSN_Match_Score
403237836,28445057,1,F,01,1,1,0,2,2,2019-11-18 14:18:08.674000+00:00,19ed2f86-0388-415a-94f6-eeaecabd390b,1,1,28445057,2MASS J22025453-6440441,F,PM*|Er*|*|*|*|IR,,,5.0,713432,,0,ASASSN-V J220254.50-644044.2,F,ROT,0.426901,0.004673,1.0,J220254.58-644045.3,https://asas-sn.osu.edu/variables/AP57349060,F,ROT,0.995,0.4269012,1.228672,4.0
403280963,65545794,39,-,02,2,2,0,4,4,2021-08-11 21:50:19.124000+00:00,71fb8d08-0a52-42ec-b25d-4d3292e9b4a1,1,39,65545794,,-,,,,,,,,,-,,,,,,,-,,,,,
403332208,43281598,22,-,01,1,1,0,1,1,2020-04-14 13:31:57.184000+00:00,dbc6e8f0-3bc3-4e2f-b226-7e6bbe8983d4,3,"22,17,15","43281598,38703510,37777802",TYC 4244-364-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
403410574,65549105,39,-,02,2,2,0,2,2,2021-08-24 15:59:37.201000+00:00,ee4e477f-7348-4dbf-8797-e0932d30a751,1,39,65549105,UCAC4 079-036177,-,*|IR,,138.881664,0.0,,,,,-,,,,,,,-,,,,,
403567861,65538675,39,T,02,2,2,0,2,2,2021-08-14 12:51:41.300000+00:00,813f3059-ee81-4ee5-8241-db6d8e091271,1,39,65538675,UCAC4 078-036346,-,*|*|IR,,0.0,5.0,100217,B,0,ASAS J152514-7433.6,T,EW,0.418526,15.881931,1.0,J152514.22-743341.1,https://asas-sn.osu.edu/variables/180104,T,EW,0.876,0.4185195,8.744308,0.0
403598330,65542926,39,-,01,1,1,0,1,1,2021-08-05 11:29:22.024000+00:00,0580fc43-407f-4a82-8ed4-7837b5cbb9fc,1,39,65542926,HD 136616,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
403625251,39485149,18,T,02,2,2,0,2,2,2020-01-20 22:08:22.631000+00:00,c290853e-3cb0-4f48-bb79-1b811bdfa004,1,18,39485149,*   1 Per,T,EB*|V*|*|IR|UV,E,,5.0,25960,B,0,V0436 Per,T,EA/D,25.9359,0.024165,1.0,J015159.29+550852.7,https://asas-sn.osu.edu/variables/267935,F,ROT:,0.253,0.0,2.087722,4.0
403693875,56972886,33,-,00-,-1,2,3,6,6,2021-02-16 16:23:07.946000+00:00,ff351540-8eba-4e43-bf79-68a18c6d74e5,1,33,56972886,UCAC4 506-034631,-,*|IR,,,1.0,,,,,-,,,,,,,-,,,,,
403757320,34104541,10,-,01,1,1,0,1,1,2019-06-21 00:11:51.935000+00:00,a0e69b15-19cb-49d1-aadb-8dde1cb37344,1,10,34104541,TYC 8220-1096-1,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
403786081,36964514,14,F,01,1,1,0,1,1,2019-09-25 20:41:35.496000+00:00,6bf2cd70-186b-4760-8fbe-8698e5d4319c,1,14,36964514,V* V473 Lyr,F,cC*|V*|*|IR|UV,SRD :,,3.0,18513,B,0,V0473 Lyr,F,DCEPS,1.49078,0.039571,1.0,J191559.52+275534.9,https://asas-sn.osu.edu/variables/184566,-,GCAS:,0.768,0.0,0.502107,0.0
403907386,62810663,37,-,04,4,5,1,7,7,2021-07-11 17:28:33.476000+00:00,3b5943a8-d65a-4af0-9003-d04ec1ddea2d,1,37,62810663,,-,,,,,,,,,-,,,,,,,-,,,,,
404103665,46378878,24,T,06,6,6,0,6,6,2020-06-20 02:59:16.919000+00:00,eb8603b7-5572-4a2a-a00f-821aedbbc9fe,3,"24,16,17","46378878,37873146,38698469",V* NU Cep,T,EB*|V*|*|IR,E,,5.0,8648,B,0,NU Cep,T,EA,4.980605,0.019652,1.0,J213156.15+613000.3,https://asas-sn.osu.edu/variables/256674,T,EB,0.997,1.6399427,0.299947,4.0
404113676,46419080,24,-,03,3,3,0,5,5,2020-06-16 18:22:04.463000+00:00,d38387e3-e29c-45f6-a581-d85dd7ed6a58,4,"24,16,18,17","46419080,37864746,39474443,38688489",BD+64  1560,-,*|IR,,,2.0,,,,,-,,,,,,,-,,,,,
404122633,50170325,27,-,00-,-1,1,2,3,3,2020-10-09 20:19:36.086000+00:00,0cad9012-ec3a-4702-a5ea-673fd48e5e64,1,27,50170325,UCAC2  10078851,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
404123632,36049494,13,T,02,2,2,0,2,2,2019-09-21 21:21:11.994000+00:00,2caf5a6b-06d8-4470-899a-ae08bcc9d9fc,1,13,36049494,HD 183010,-,*|IR,,,5.0,115710,B,0,ASAS J192957-4941.4,T,ED,3.365476,0.035168,1.0,J192956.84-494122.5,https://asas-sn.osu.edu/variables/190042,F,ROT:,0.305,0.0,1.057615,4.0
404156386,36029735,13,T,03,3,3,0,4,4,2020-05-02 08:17:35.145000+00:00,6c39ff5b-1e97-461e-9861-3bdfe9b56b3c,1,13,36029735,Smethells 41,T,EB*|EB*|PM*|EB*|PM*|SB*|LM*|**|V*|PM*|*|IR|X,ED,,5.0,116208,B,0,ASAS J193709-5134.1,T,EA,2.3444507,0.041579,1.0,J193708.79-513402.2,https://asas-sn.osu.edu/variables/190360,T,EA,0.961,2.3444507,1.357886,4.0
404160133,36048540,13,-,00-,0,1,1,1,1,2019-08-30 05:33:30.530000+00:00,a7a707f2-e5aa-4e72-8658-dc6c8bbf8796,1,13,36048540,CD-51 12225,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
404223181,28445555,1,-,01,1,1,0,1,1,2018-12-09 13:07:17.104000+00:00,727612fe-59da-457f-a6c2-2b3c9ad34995,1,1,28445555,HD 222806,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
404239187,36048061,13,F,01,1,1,0,1,1,2019-08-23 13:29:41.419000+00:00,96c9226a-2bc7-4443-ba10-92d26bc82e5c,1,13,36048061,V* V382 Pav,F,dS*|V*|*|IR,,,5.0,25102,B,0,V0382 Pav,F,DSCT,0.1412477,0.020179,1.0,J203147.81-730418.2,https://asas-sn.osu.edu/variables/284184,-,VAR,0.307,0.0,1.61807,4.0
404340025,64594118,38,-,00-,-2,1,3,3,3,2021-07-26 02:12:42.117000+00:00,aad57565-0a1b-490a-9d30-9356f6d5d517,1,38,64594118,WASP-108,-,*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
404378743,36039935,13,F,01,1,1,0,4,4,2019-12-24 12:31:59.791000+00:00,9834830d-1fbd-46dc-ac6c-575dd3c527c7,1,13,36039935,V* SS Oct,F,RR*|V*|*|IR|RR?|V*?,RRab,,5.0,,,,,-,,,,,J215335.57-824644.0,https://asas-sn.osu.edu/variables/200878,F,RRAB,0.983,0.6218642,0.479031,4.0
404460906,29726997,3,T,01,1,1,0,3,3,2019-01-31 07:44:56.686000+00:00,61417059-7295-44fc-a474-25154def7ce6,2,"3,3","29726997,29727021",BD-12   194,-,SB*|SB*|*|IR,,,5.0,73934,B,0,ASAS J010327-1210.4,T,EC,0.58662,0.077757,1.0,J010327.37-121022.8,https://asas-sn.osu.edu/variables/173365,-,VAR,0.304,0.0,0.301241,4.0
404477044,54447798,31,T,04,4,4,0,4,4,2021-01-13 23:19:35.107000+00:00,d6aea6be-c8b7-49e6-af1c-613fdfbc7d52,4,"31,4,4,4","54447798,30157898,30157904,30157901",HD  15554,-,*|IR,,,5.0,74739,B,0,ASAS J022948-1314.8,T,ED,7.103556,0.07001,1.0,J022947.75-131452.7,https://asas-sn.osu.edu/variables/165976,-,VAR,0.431,0.0,0.075199,4.0
404484288,30899777,5,-,01,1,1,0,1,1,2019-02-28 23:02:46.491000+00:00,c5accce7-e207-4266-9356-7ee35fa7d5de,1,5,30899777,2MASS J04053964-4014103,-,PM*|*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
404549961,44568841,23,-,01,1,1,0,1,1,2020-05-14 21:46:16.672000+00:00,50445623-7599-466d-8d4a-0a80d152bd53,1,23,44568841,BD+07  2676,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
404768019,52624410,30,F,02,2,2,0,2,2,2020-11-29 18:57:28.348000+00:00,20d9d226-5d2f-4e2f-bfa6-8f285316dee7,8,"30,38,37,29,11,9,2,1","52624410,64602758,62784086,51641856,34554777,33277344,28543491,28446007",HD 269921,F,Ro*|V*|*|IR|X,rot,,5.0,281039,B,0,ASAS J053834-6853.0,F,ROT,0.7231,0.020406,1.0,J053834.27-685306.4,https://asas-sn.osu.edu/variables/6201,-,VAR,0.347,938.6590854,1.364818,4.0
404768847,28542251,2,F,01,1,1,0,1,1,2018-12-16 15:03:23.903000+00:00,48d56757-0f53-4531-a485-4dbbb7b21f1f,1,2,28542251,RMC 142,-,s*b|**|*|IR,,,5.0,2217970,,0,LMC V3800,F,ELL,2.7596,29.796456,1.0,,,-,,,,,
404768904,52588180,30,-,01,1,1,0,1,1,2020-12-01 20:26:26.087000+00:00,0393eac6-5155-4d8a-bc39-657a0936f088,1,30,52588180,,-,,,,,2219173,,0,LMC V3803,-,SDOR:,,64.831549,1.0,,,-,,,,,
404804908,56960810,33,-,06,6,8,2,8,8,2021-02-16 00:11:09.584000+00:00,5fe4eb1a-e373-4f7d-bd18-5eb96bb0fb0f,35,"33,38,28,39,36,31,9,34,30,12,2,35,13,9,5,5,32,29,11,8,8,4,1,8,6,37,9,6,5,3,7,5,2,7,6","56960810,64599702,50575485,65559695,60852091,54452221,41426011,58289899,52577680,35165645,28542587,60129952,36043425,33280396,30944673,30944675,56357856,51613314,34472177,32597707,32597710,30146438,28444905,32597705,31386002,62785663,33280387,31386011,30944679,29724502,31824477,30944677,28542588,31824472,31386025",HD 269912,-,*|IR,,,2.0,,,,,-,,,,,,,-,,,,,
404851207,60852961,36,F,03,3,3,0,3,3,2021-05-12 07:14:27.473000+00:00,7a71c702-5b4e-4b75-a92b-8676429ee7ed,8,"36,39,35,34,33,32,31,29","60852961,65550931,60053992,58283580,57002444,56366634,54459624,51613337",SOI 653,-,*|IR,,,4.0,2218698,,0,LMC V3971,F,SR,257.0,16.862756,1.0,J054016.86-692756.1,https://asas-sn.osu.edu/variables/8250,F,SR,0.999,485.8923483,12.228695,4.0
404852080,52627850,30,F,01,1,1,0,1,1,2020-12-19 21:36:24.413000+00:00,f3a0b32e-0a6f-4717-ae51-a421f391f3b9,1,30,52627850,BI 262,-,*|IR,,,4.0,575359,B,0,ASASSN-V J053952.79-691756.9,F,L,,77.707598,1.0,J053952.79-691756.9,https://asas-sn.osu.edu/variables/502380,F,L,0.99,0.0,77.363822,4.0
404852096,50575031,28,F,01,1,1,0,1,1,2020-10-19 15:34:35.925000+00:00,1e0e176a-b723-4cbb-95a3-f4005911faa0,3,"28,9,5","50575031,33230243,30876382",SK -69  256,-,s*b|*|IR,,,4.0,575359,B,0,ASASSN-V J053952.79-691756.9,F,L,,92.311443,1.0,J053952.79-691756.9,https://asas-sn.osu.edu/variables/502380,F,L,0.99,0.0,92.526999,4.0
404854539,30877813,5,T,03,3,3,0,3,3,2019-03-10 01:46:23.063000+00:00,426915e9-a73e-45df-8892-3b1755690766,7,"5,6,6,6,6,5,5","30877813,31812019,31812025,31812031,31812037,30877809,30877818",HD 269960,T,EB*|V*|*,EC,0.021421,3.0,78018,B,0,ASAS J054000-6828.7,T,EC,0.3622215,0.070306,1.0,J053959.42-682842.0,https://asas-sn.osu.edu/variables/4825,T,EW,1.0,0.3622235,0.147612,4.0
404927661,54441832,31,-,06,6,6,0,6,6,2021-01-10 18:00:44.843000+00:00,920a6af9-b762-4a55-8701-2300c2917473,28,"31,29,8,39,36,35,28,5,38,37,34,27,12,5,1,32,9,7,6,4,2,11,8,8,5,2,1,6","54441832,51613328,32622056,65548578,60864258,60048726,50575434,30918102,64612009,62792868,58396173,50178900,35155840,30918103,28444684,56369316,33275249,31826499,31353286,30163464,28542564,34554639,32622071,32622085,30918105,28542566,28444686,31353295",HD  38600,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
404966400,33232850,9,-,01,1,1,0,1,1,2019-05-30 00:54:06.122000+00:00,79a08c6f-164b-45c1-a677-de43b1a3f708,1,9,33232850,SK -69  275,-,*|IR,,,2.0,239069,B,2,RX J0541.4-6936,-,HMXB,,84.834598,1.0,,,-,,,,,
404970655,60848700,35,T,05,5,5,0,5,5,2021-05-12 19:12:10.871000+00:00,0b692467-1a21-46c3-aefe-a7da53f4b30f,8,"35,36,33,32,30,28,38,31","60848700,60856656,56964103,56357501,52581177,50575489,64602020,54455032",OGLE LMC552.24.036005,T,EB*|EB*|NIR|*|*|IR|pA?,ENC,0.00044,3.0,,,,,-,,,,,,,-,,,,,
405034090,32018594,7,F,02,2,2,0,2,2,2019-04-18 12:18:21.352000+00:00,e12fd0a4-f91f-4cda-ba33-db3d1f5633a1,3,"7,7,7","32018594,32018588,32018601",ATO J113.2500-13.8273,-,blu|V*|*|IR,SIN,,3.0,,,,,-,,,,,J073259.99-134938.7,https://asas-sn.osu.edu/variables/AP19815707,F,RRC,0.967,0.3647558,0.336554,4.0
405040121,34484187,11,F,01,1,1,0,1,1,2019-07-05 20:00:13.685000+00:00,4a58bc8b-2dd3-4337-bf59-8dd1c6bf0d10,1,11,34484187,ASAS J122224-7136.8,F,Ro*|V*|*|*|IR|X|Y*?,rot,,5.0,281386,B,0,ASAS J122224-7136.8,F,ROT,0.82882,0.02549,1.0,,,-,,,,,
405177882,34096524,10,-,02,2,2,0,3,3,2020-04-03 08:48:50.745000+00:00,f331a28e-8c5f-4f7a-8ef7-119d48767e9a,1,10,34096524,TYC 8233-2595-1,-,*|IR,,0.002647,5.0,,,,,-,,,,,,,-,,,,,
405219270,58307322,34,-,03,3,3,0,5,5,2021-03-16 01:23:14.086000+00:00,10bf06b8-1722-40d9-8166-21b748ba26ee,2,"34,7","58307322,31987548",HD  61044,-,*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
405219739,32014221,7,-,01,1,1,0,1,1,2019-04-12 08:24:35.569000+00:00,efddb74d-b767-47b3-b5ed-3c5db76bdf71,2,"7,7","32014221,32014214",Cl* NGC 2422    PMS     520,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
405220019,31988171,7,-,01,1,1,0,1,1,2019-04-04 03:01:20.574000+00:00,f389943a-64a7-4e23-9ce9-b23480f63af3,1,7,31988171,Cl* NGC 2422    PMS     568,-,*,,2.466662,1.0,,,,,-,,,,,,,-,,,,,
405237154,34087680,10,F,01,1,1,0,1,1,2019-06-27 14:56:32.817000+00:00,d7b78cc8-11a6-47f0-b9db-3bca06add314,1,10,34087680,PM J12160-5614,F,Em*|Y*O|Ro*|PM*|V*|*|*|IR|X|Y*?,rot,,5.0,281369,B,0,ASAS J121601-5614.0,F,BY,0.79561,9.994513,1.0,J121601.20-561408.6,https://asas-sn.osu.edu/variables/345707,F,ROT,0.973,0.7997346,1.641488,4.0
405387285,34096385,10,-,01,1,1,0,1,1,2019-06-23 02:25:03.147000+00:00,25ab97eb-12e3-405f-87e1-fb7b6804c96c,1,10,34096385,HD 106793,-,Be*|Be*|Em*|*|IR|UV,,,3.0,621591,B,0,HD 106793,-,GCAS,,0.018654,1.0,,,-,,,,,
405391996,32577401,8,T,04,4,4,0,4,4,2019-05-06 09:23:27.866000+00:00,4b4033f5-8995-4f42-9c4f-f6dc14b20bd6,3,"8,8,8","32577401,32577412,32577406",TYC 5441-707-1,-,*|IR,,,4.0,2213221,,3,KELT KS22C018340,T,EA,1.285496,0.251344,1.0,,,-,,,,,
405412976,50575034,28,T,01,1,1,0,1,1,2020-10-23 08:52:12.422000+00:00,632a5238-db8d-4048-9212-ee64cca2e127,1,28,50575034,,-,,,,,708985,,0,ASASSN-V J222920.94-693224.3,T,EW,0.325157,0.005703,1.0,J222921.12-693225.3,https://asas-sn.osu.edu/variables/AP57294466,T,EW,1.0,0.3251575,1.382707,4.0
405448680,62786346,37,-,00-,0,1,1,2,2,2021-06-24 13:47:43.033000+00:00,9db82c37-eda7-4dff-a461-66be797c36bd,1,37,62786346,HD 110273,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
405504882,43298301,22,T,07+,7,7,0,7,7,2020-04-19 23:01:29.029000+00:00,ccb03313-9972-498a-881c-cb6db2a3a1a1,4,"22,16,15,23","43298301,37872622,37757131,44569725",V* BU Dra,T,EB*|V*|*|IR,E,,5.0,13770,B,0,BU Dra,T,EA/SD:,1.91417,0.009083,1.0,J145840.15+564507.1,https://asas-sn.osu.edu/variables/98574,F,ROT:,0.295,0.0,0.766599,4.0
405520863,62787450,37,-,01,1,1,0,1,1,2021-06-19 14:38:23.655000+00:00,5a2fc9c3-10e0-43e8-ad6d-6656e64c44de,1,37,62787450,*  39 Cru,-,Em*|Be*|V*|*|IR|UV,,,5.0,10877,B,0,CH Cru,-,GCAS:,,0.043619,1.0,J124156.59-594108.5,https://asas-sn.osu.edu/variables/284211,-,VAR,0.346,246.6676571,0.479277,4.0
405526704,37756225,15,T,05,5,5,0,12,14,2020-02-07 06:13:19.123000+00:00,55357860-be23-47fc-80b8-917f6843326c,3,"15,22,16","37756225,43259007,37874934",V* CK Dra,T,EB*|V*|*|IR|X,E,,5.0,,,,,-,,,,,J153743.78+570649.0,https://asas-sn.osu.edu/variables/96197,T,EB,0.998,4.9946309,0.435942,4.0
405533713,34494211,11,T,02,2,2,0,2,2,2020-11-03 23:36:28.373000+00:00,71a317f3-227a-4996-8614-60f89a302529,1,11,34494211,CD-31 10403,T,EB*|EB*|PM*|V*|**|*|IR|X,EC,,5.0,96514,B,0,ASAS J132946-3220.1,T,EW,0.27995896,0.009024,1.0,J132946.15-322001.4,https://asas-sn.osu.edu/variables/186120,-,VAR,0.365,0.0,2.670217,4.0
405540664,48947442,26,-,01,1,1,0,1,1,2020-08-27 17:32:07.719000+00:00,ceea7edb-c9be-485e-9e18-2a596a5e2e24,1,26,48947442,BD+39  3078,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
405543959,48227981,25,T,02,2,2,0,3,3,2020-08-07 16:28:51.177000+00:00,b901783f-3bf5-43f3-a38f-1d48009c1c4b,1,25,48227981,V* V1091 Her,T,dS*|EB*|V*|V*|*|IR,SIN,,5.0,136778,B,0,V1091 Her,T,EW,0.39353,0.056259,1.0,J170724.43+361526.2,https://asas-sn.osu.edu/variables/64059,T,EW,0.886,0.3935566,0.760488,4.0
405553955,62817431,37,T,05,5,5,0,6,6,2021-06-22 03:18:36.901000+00:00,13bacbd9-18b2-40e6-a815-08adb737447b,1,37,62817431,HD 116921,-,**|*|IR,,,5.0,96436,B,0,ASAS J132717-3244.0,T,ED,19.757651,0.042331,1.0,J132716.77-324401.0,https://asas-sn.osu.edu/variables/185954,-,VAR,0.425,0.0,0.367366,4.0
405559546,43293712,22,F,01,1,1,0,1,1,2020-04-18 00:19:27.608000+00:00,43d8d9d0-b8d7-4196-ab08-30df430f2b27,1,22,43293712,2MASS J15390594+5732283,-,*|*|IR|X,,,5.0,1511696,,0,ASASSN-V J153905.93+573228.4,F,ROT,2.40347,0.012263,1.0,J153905.89+573228.7,https://asas-sn.osu.edu/variables/AP8857014,F,ROT,0.999,2.4034718,0.450547,4.0
405567821,34476615,11,F,01,1,1,0,1,1,2019-07-03 17:52:42.729000+00:00,079b1ea9-4b3f-4567-9b66-5e2c592be899,1,11,34476615,* bet Cru,F,bC*|SB*|V*|bC*|**|*|*|IR|UV|X,,,3.0,,,,,-,,,,,,,-,,,,,
405605748,62810992,37,T,06,6,6,0,6,6,2021-06-26 13:41:25.956000+00:00,710f8d62-352b-4280-862e-49f3795aaf8a,1,37,62810992,V* V700 Cen,T,EB*|EB*|V*|*|EB?|IR,EA:,,5.0,7997,B,0,V0700 Cen,T,EA/SD,0.764964,0.188392,1.0,J132809.80-324325.4,https://asas-sn.osu.edu/variables/186255,T,EA,1.0,0.7649651,0.280585,4.0
405611380,38695748,17,-,01,1,1,0,1,1,2019-12-14 02:05:21.441000+00:00,d8483c22-6358-456e-bc68-36f587780f4e,1,17,38695748,HD 225022,-,*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
405685900,36969255,14,T,02,2,2,0,3,3,2020-05-01 20:38:23.608000+00:00,9ff7ca14-d774-460d-ae2c-c655e47d68f4,1,14,36969255,KOI-7385,T,EB*|EB*|*|IR,E,,5.0,242597,B,0,KID 10909274,T,EA,39.238115,0.140337,1.0,,,-,,,,,
405685992,36966736,14,T,03,3,3,0,3,3,2019-09-27 22:33:31.215000+00:00,ce2b8aa4-5b4a-48c9-8e76-8f4f33c7416c,1,14,36966736,KOI-7381,T,EB*|EB*|*|IR,E,,5.0,242599,B,0,KID 10849244,T,EA,24.261716,0.068377,1.0,,,-,,,,,
405687343,48948612,26,T,01,1,1,0,1,1,2020-08-30 07:04:36.824000+00:00,c3797b19-4568-4e76-9bfa-9786cc5d0adc,1,26,48948612,HD 177876,T,V*|EB*|dS*|Er*|*|*|IR|UV,hybrid,,5.0,253336,B,0,KID 11180361,F,DSCT+GDOR,0.26652,0.203451,1.0,J190404.81+485200.6,https://asas-sn.osu.edu/variables/52661,-,VAR,0.306,0.0,2.04587,4.0
405764176,38690821,17,T,01,1,1,0,1,1,2019-12-11 12:57:01.683000+00:00,7167d9f7-2ebb-463c-aea7-2a38d7c43c11,1,17,38690821,LP  105-469,-,PM*|*|IR,ROT,,5.0,637543,B,0,WISE J195712.3+575217,T,EW,0.3701848,35.339845,1.0,J195712.39+575217.5,https://asas-sn.osu.edu/variables/AP15836171,T,EW,1.0,0.3701886,35.194925,0.0
405910546,62815554,37,F,04,4,4,0,4,4,2021-06-25 14:52:03.070000+00:00,d8e04e08-c968-426b-a774-8305368faf43,2,"37,38","62815554,64611025",Gaia EDR3 6061362107917642240,-,*|Y*?,,0.001012,3.0,800486,,0,ASASSN-V J125053.73-564422.1,F,SR,513.0,84.032096,1.0,J125053.61-564422.2,https://asas-sn.osu.edu/variables/AP53991212,F,SR,0.992,513.1929833,84.851772,0.0
406095880,36037188,13,F,02,2,2,0,2,2,2019-09-07 14:58:08.941000+00:00,f62745c2-ed8e-4853-bd7b-f23cd219ab64,1,13,36037188,V* PZ Tel,F,PM*|**|BY*|PM*|**|Ro*|V*|*|*|IR|X,rot,,5.0,36567,B,0,PZ Tel,F,TTS/ROT,0.9457,0.063925,1.0,J185305.94-501051.7,https://asas-sn.osu.edu/variables/199337,-,VAR,0.361,981.0426237,1.966181,4.0
406272866,28444411,1,-,02,2,2,0,6,6,2020-02-29 20:48:14.889000+00:00,3f5718c3-4564-4d70-b3bb-aa23f380a646,1,1,28444411,HD 205982,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
406276109,28444378,1,-,00-,0,1,1,3,3,2018-12-13 08:46:27.663000+00:00,4241e75c-65d6-409d-9fe3-ea313a55d3f1,3,"1,1,1","28444378,28444371,28444375",SCR J2142-6412,-,PM*|PM*|PM*|*|IR,,,1.0,,,,,-,,,,,,,-,,,,,
406333777,64609335,38,-,05,5,5,0,5,5,2021-08-03 15:48:13.057000+00:00,8c0b28df-a0a1-4fbc-88d9-bb40b9569db9,1,38,64609335,TYC 8657-444-1,-,*|IR,,29.578707,1.0,,,,,-,,,,,,,-,,,,,
406336313,64591749,38,-,01,1,1,0,2,2,2021-07-26 13:11:17.094000+00:00,15a591d6-83e4-41da-8b79-5c6c81597025,1,38,64591749,TYC 8657-1309-1,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
406343198,28445115,1,-,01,1,1,0,2,2,2018-12-09 19:24:35.589000+00:00,3703cd0a-15fa-4ee5-b8eb-12c4951524b8,1,1,28445115,HD 207718,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
406347247,65551623,39,T,04,4,4,0,4,4,2021-08-13 13:25:07.736000+00:00,3126075d-c348-4268-acce-0ebb402469d4,2,"39,27","65551623,50174627",V* ET Oct,T,EB*|V*|*|IR|V*?,,,5.0,52603,B,0,ET Oct,T,EA,5.733983,0.150567,1.0,J220240.69-841554.2,https://asas-sn.osu.edu/variables/136682,T,EA,1.0,5.7339702,0.236636,4.0
406352710,51692602,29,T,03,3,4,1,5,5,2020-11-20 16:46:48.538000+00:00,9d9e1475-31f2-4d5b-8133-c7611f2f4749,1,29,51692602,BD-16    52,T,PM*|EB*|*|IR,,0.003588,5.0,,,,,-,,,,,,,-,,,,,
406421379,37777605,15,T,03,3,3,0,3,3,2020-05-10 20:12:58.073000+00:00,e6650a2d-44b4-47c3-9635-d71eff93f096,1,15,37777605,V* AX Vul,T,EB*|V*|*|IR,E,,5.0,38252,B,0,AX Vul,T,EA/SD:,2.0248386,0.150353,1.0,J203310.25+245154.4,https://asas-sn.osu.edu/variables/258133,T,EA,1.0,2.0249138,1.057597,4.0
406451090,54450345,31,T,03,3,3,0,3,3,2021-01-15 16:49:59.076000+00:00,13383197-1514-46fc-a1c5-2d8890cebc36,1,31,54450345,PHL  8121,T,blu|*|EB?|IR,EA:,,5.0,,,,,-,,,,,J021909.35-074546.8,https://asas-sn.osu.edu/variables/AP16655291,T,EA,1.0,0.7969032,1.54097,4.0
406474856,30272630,4,-,01,1,1,0,1,1,2019-02-13 04:18:55.923000+00:00,50fe3612-6780-452f-890b-fec355c9832c,1,4,30272630,,-,,,,,,,,,-,,,,,,,-,,,,,
406484174,37770243,15,-,01,1,1,0,1,1,2019-10-30 03:06:10+00:00,a8371989-896e-444c-8818-fc52fecf7623,1,15,37770243,G 210-26,-,PM*|PM*|**|PM*|*|*|IR,ROT,,1.0,,,,,-,,,,,,,-,,,,,
406506263,64608545,38,T,04,4,4,0,5,5,2021-08-03 18:44:53.183000+00:00,a051db2c-5d03-43a0-9c6c-f772f9666097,1,38,64608545,V* V831 Cen,F,**|El*|V*|*|IR|UV,,,3.0,8128,B,0,V0831 Cen,T,EW,0.64252,0.041666,1.0,,,-,,,,,
406681360,48227414,25,-,02,2,2,0,3,3,2020-08-08 13:03:45.633000+00:00,a53b61c1-22b5-4759-bf5b-df0897338a28,3,"25,24,19","48227414,46417704,40139481",TYC 4491-321-1,-,*|IR,,,4.0,,,,,-,,,,,,,-,,,,,
406731362,64595707,38,-,04,4,4,0,4,4,2021-07-29 01:58:03.436000+00:00,6a20c05f-2f6f-4537-a86b-3c12b040f7a3,2,"38,39","64595707,65538359",,-,,,,,,,,,-,,,,,,,-,,,,,
406732815,43285922,22,T,02,2,2,0,4,4,2020-04-18 01:20:21.921000+00:00,67499b16-eadb-43be-a6a6-0b3c01367883,1,22,43285922,V* RW Com,T,EB*|EB*|EB*|EB*|PM*|V*|SB*|*|*|IR|X,EW,,5.0,9617,B,0,RW Com,T,EW/KW,0.23734706,0.054284,1.0,J123300.14+264257.8,https://asas-sn.osu.edu/variables/J123300.14+264257.8,T,EW,1.0,0.2373469,2.058997,4.0
406758816,41021601,21,T,03,3,3,0,5,5,2020-03-16 18:40:09.705000+00:00,9a55151f-a2ff-4abf-a039-df437725ef84,1,21,41021601,V* TX UMa,T,EB*|SB*|V*|*|IR|UV|X,E,,5.0,37135,B,0,TX UMa,T,EA/SD,3.0632382,0.088074,1.0,J104520.80+453359.5,https://asas-sn.osu.edu/variables/120787,-,VAR,0.366,0.0,3.192553,4.0
