MAIN_ID,TIC_ID,Is_EB_SIMBAD,OTYPES,V__vartyp,angDist,Match_Score
SCR J0033-6317,425938795,-,PM*|PM*|PM*|*|IR,,,1
HD   3221,425940082,F,Ro*|PM*|V*|*|*|IR|X,rot,,5
CD-60   223,425975034,-,PM*|*|IR,,,5
CPD-64   120,425976940,F,Ro*|PM*|V*|*|IR|X,rot,,5
[DI91] 1343,426017070,-,HS*|*|*|UV,,0.002763,1
TYC 9151-303-1,426018076,-,PM*|*|IR,,,5
TYC 4605-1358-1,426111509,-,*|IR,,,5
TYC 9268-1966-1,426131121,-,*|IR,,,3
TYC 2915-1634-1,426389397,-,SB*|*|IR,,,3
TYC 9285-650-1,426406394,-,*|IR,,,5
CD-75   878,426422372,-,*|IR,,,5
CPD-75  1286,426422882,-,*|IR,,,3
TYC 9281-2422-1,426541180,-,*|IR,,,5
* u Tau,426588729,T,SB*|EB*|**|*|IR|UV,,,5
TYC 9264-1390-1,426741065,-,*|IR,,,5
TYC 9264-1073-1,426747559,-,PM*|PM*|*|IR,,,5
V* V496 Cyg,426803687,T,EB*|EB*|V*|*|IR,E,,5
TYC 9035-1528-1,427040361,-,*|IR,,,5
V* MY Cyg,427041696,T,EB*|SB*|V*|*|IR,E,,5
TYC 3983-3148-1,427063387,-,SB*|*|IR,,,5
G 231-42,427105996,-,PM*|*|IR,,,1
HD 204496,427147238,-,*|IR,,,3
NSVS   3361415,427148365,-,*|IR,,,5
LP  107-25,427240420,-,PM*|*|*|IR,ROT,,1
V* AR Cas,427312571,T,EB*|SB*|**|V*|*|IR|UV,E,,5
HD  36779,427347825,-,**|*|IR|UV,,,5
HD  36842,427352205,-,*|*|*|IR|UV,,,5
BD-04  1170,427352241,-,V*|*|*|IR,,,5
V* GT Cep,427385758,T,EB*|SB*|V*|*|IR|UV,E,,3
V* V1046 Ori,427393058,-,**|SB*|V*|**|*|IR|Rad|Rad|UV|X,,,1
* tet01 Ori D,427394756,-,Y*O|Y*O|NIR|Y*O|**|V*|*|IR|Rad|X,,,3
* tet01 Ori C,427394772,-,SB*|SB*|**|V*|*|IR|Rad|UV|X,,,3
* iot Ori,427395774,-,SB*|SB*|SB*|**|*|IR|IR|Rad|UV|X,,,3
V* V2592 Ori,427398881,T,EB*|V*|*|IR,E,,5
HD  63283,427508467,-,*|IR|UV,,,1
TYC  783-131-1,427538949,-,*|IR,,,5
BD+28   557,427578308,-,PM*|*|IR,,,5
LP   48-863,427654774,-,PM*|*|IR,,,1
V* V944 Cep,427767269,T,EB*|V*|*|IR,E,,5
NSVS   3550366,428003183,T,EB*|*|EB?|IR,EB,,5
BD+67  1550,428010104,-,*|IR,,,5
BD+44  4397,428040448,-,**|*|IR,,,5
V* DX And,428055818,-,CV*|V*|*|IR,,,5
V* AK Lac,428064231,T,EB*|V*|*|IR,,,5
HD 214240,428102518,-,SB*|V*|*|IR|UV,,,3
TYC 3990-100-1,428186617,-,PM*|*|IR,,,5
TYC 3325-935-1,428249301,-,*|IR,,,2
NSVS   1972708,428257299,T,*|EB?|EB?|IR,EW:,,5
TYC 3716-900-1,428444188,-,*,,0.109734,2
V* V380 Cas,428735978,T,EB*|V*|*|IR,E,,5
HD  23604,428767557,-,*|IR,,,5
V* GW Cep,428772119,T,EB*|EB*|EB*|**|V*|*|IR,E,,5
BD+79    50,428772395,-,PM*|*|IR,,,5
TYC 4502-1230-1,428784674,-,*|IR,,,5
BD+78    96,428795527,-,PM*|**|*|IR,,,5
BD+81   161,428890165,-,*|IR,,,5
HD  24094,428942240,T,EB*|EB*|V*|*|IR|UV,EW,,5
TYC 4485-988-1,428962300,-,*|IR,,,5
G 242-22,428986448,-,PM*|PM*|PM*|*|IR|X,ROT,,0
TYC 4605-1469-1,428987718,-,*|IR,,,5
HD 220140,428988656,-,Ae*|PM*|PM*|**|V*|PM*|RS*|*|*|IR|UV|X|X,,,5
HS 2325+8205,429021446,-,V*|CV*|*|IR,,,5
PM J21076+3235,429044383,-,PM*|PM*|*|IR,,,5
TYC 6659-826-1,429150512,-,*|IR,,,5
HD 199136,429221797,-,*|IR|UV,,,5
BD+29  4320,429251781,-,PM*|*|IR|X,,,3
HD  97070,429285270,-,*|IR,,,5
HD  97042,429285951,-,*|IR,,,5
UCAC2  24114422,429353316,-,PM*|*|IR,,,2
CD-70  1083,429518510,-,*|IR,,,3
TYC 8714-1369-1,430263572,-,*|IR,,,5
HD 206402,430322052,-,*|IR,,,5
TYC 8155-342-1,430663414,-,*|IR,,,5
HD 211273,430677414,-,*|IR,,,5
TYC 3982-2057-1,430808126,-,*|IR,,,2
Cl* NGC 7243    JFA    1494,430846854,-,*|IR,,,5
BD+49  3796,430847463,-,*|IR,,,5
V* KY Lac,431062092,T,EB*|V*|*|IR,,,5
HD 144534,431085335,-,**|*|IR|UV,,,5
TYC 2733-635-1,431124333,-,SB*|*|IR,,,5
TYC 3632-2713-1,431159508,-,*|IR,,,5
HD 235994,431276063,-,**|*|IR|X,,,5
NSVS   3476533,431338625,T,EB*|*|EB?|IR,EW:,,3
BD+47  4087,431374523,T,EB*|PM*|V*|*|IR|X,EB,,5
HD 219429,431375592,-,*|IR,,,3
HD  20880,431380369,-,*|IR|UV,,,3
HD 223201,431486590,-,PM*|*|IR,,,5
V* IV Cas,431527184,T,EB*|V*|*|IR,E,,3
HD 236228,431555426,-,*|IR,,,1
V* V1001 Cas,431556104,T,EB*|V*|*|EB?|IR,EA:,,5
TYC 9158-919-1,431589510,-,*|IR,,,2
TYC 3643-31-1,431631796,-,*|IR,,,5
TYC 2874-718-1,431767111,-,PM*|*|IR,,,5
TYC  215-1113-1,431798338,-,*|IR,,,5
HD  66222,431936432,-,*|IR,,,3
SCR J0802-2341,432008938,-,PM*|PM*|*|IR,,,5
TYC  214-1872-1,432009487,-,*|*|IR|X,,,5
BD-20  2802,432128410,-,*|IR,,,5
BD+36   159,432761331,T,EB*|EB*|**|V*|*|IR,EW,,2
UPM J1211-5740,433277449,-,PM*|*|IR,,,1
CD-62   668,433633051,-,PM*|*|IR,,,5
GR* 223,434097151,-,PM*|*|IR,,0.005156,1
HD 221197,434097226,T,EB*|EB*|EB*|PM*|V*|**|*|IR,EW,,5
GR* 238,434105091,-,PM*|*|IR,,,5
ASAS J233807-1344.0,434106760,T,EB*|EB*|EB*|V*|**|*|EB?|IR,EW:,,5
TYC 1190-1418-1,434214393,-,SB*|V*|*|IR,,,3
V* BQ Cru,434254190,-,Be*|Em*|V*|*|IR,,,3
UCAC4 524-007892,434260570,-,PM*|*|IR,,0.033025,4
BD+14  1197,434294623,-,*|IR,,,5
HD  42921,434329154,-,*|IR,,,5
BD+64  1740,434437489,T,EB*|V*|*,E,0.004502,5
V* HS Hya,434479378,T,SB*|EB*|SB*|V*|*|IR,E,,5
V* SX Crv,434515577,T,EB*|EB*|SB*|V*|*|IR|X,EC,,5
V* NN Cep,434625997,T,EB*|**|V*|*,EA/DM,0.004367,5
HD 110737,434664688,-,**|*|IR,,,1
HD 217919,434723918,-,SB*|V*|*|*|As*|IR,,,5
HD 218066,434893323,T,Be*|EB*|SB*|**|V*|Em*|*|*|IR|UV,E,,1
HD 111578,435101777,F,bC*|V*|*|*|IR,,,5
RX J0340.3+1220,435336503,F,Ro*|PM*|V*|SB*|*|IR|X,rot,,5
HD 111613,435684037,F,sg*|Pu*|V*|Em*|*|*|IR,ACYG:,,1
HD 187614,435715608,-,*|IR|X,,,5
TYC 1194-1162-1,435863262,-,SB*|V*|*|IR,,,3
BD+22   127,435864514,-,PM*|*|IR,,,5
UCAC4 525-007965,435880130,T,EB*|*|IR,E,,5
TYC  701-224-1,436007914,-,*|IR,,,5
V* FL Cru,436077712,F,bC*|Pu*|V*|*|*|IR,,,5
2MASS J05354757+0945499,436158814,-,*|*|IR|X|Y*?,,,3
V* BE Vul,436168322,T,EB*|**|V*|*|IR,E,,5
NGC  4755   433,436267771,-,*|IR,,,5
CPD-59  4532,436272308,F,bC*|*|IR,,,3
HD  41580,436332628,-,**|*|IR|UV,,,5
HD 112026,436382800,-,*|IR|UV,,,5
V* GP And,436546358,F,dS*|V*|V*|*|IR,RRs?,,5
LP  476-6,436572709,-,PM*|V*|PM*|*|*|IR|X|X,SIN,,1
KUV 04421+1416,436579904,F,HS*|Pu*|SB*|Pu*|HS*|blu|V*|*|IR|UV,PULS,,5
2MASS J04453304+1503026,436583779,-,LM*|PM*|*|BD?|IR,,,5
HD  30171,436588012,-,TT*|Y*O|TT*|V*|*|*|IR|TT?|X,rot,,5
HD 287039,436592342,T,*|EB?|IR,,,5
Gaia EDR3 3295693577780595456,436653548,-,*,,0.001234,3
ASAS J045139+1322.9,436660156,T,EB*|EB*|EB*|V*|**|*|EB?|IR,EW:,,5
Gaia EDR3 3296205984557680512,436667770,-,*,,0.001457,3
HD  81354,436802660,-,Be*|Em*|*|IR|UV,,,5
TYC 8588-2458-1,436804673,-,*|IR,,,5
TYC 1772-271-1,436847239,-,*|IR,,,5
V* RS Ari,436863045,T,EB*|SB*|V*|*|IR,E,,5
BPM 85349,436869712,T,PM*|EB*|*|IR,,,5
TYC 1785-988-1,436873913,-,SB*|*|IR,,,5
HD  81483,436986527,-,PM*|*|IR,,,5
HD  75250,437027665,-,PM*|*|IR,,,5
TYC 6008-1577-1,437212966,-,*|IR,,,5
TYC 6004-401-1,437216521,-,*|IR,,,5
UCAC3 133-139341,437230158,-,PM*|*|*|IR|Y*?,,,5
HD  95166,437230910,-,SB*|PM*|SB*|*|IR|X,,,5
V* TW Crt,437241830,T,EB*|V*|*|IR,,,5
CD-23  9677,437242640,-,PM*|V*|*|IR,,,5
WASP-31,437248515,-,**|*|*|IR,,,5
BD-18  3155,437257153,-,PM*|*|IR,,,5
CRTS J113559.7-223449,437268723,T,EB*|*|IR,EA,,5
HD 110953,437297176,-,*|IR|UV,,,5
TYC 6107-952-1,437318900,-,PM*|*|IR,,,5
V* LR And,437757602,F,El*|PM*|SB*|V*|*|IR|UV,,,5
TYC 9001-721-1,437920598,-,*|IR,,,5
HD  43682,437984134,-,**|*|IR|UV,,,3
1RXS J062052.2+132436,438060759,-,WD*|*|IR|UV|X,,,5
LF  8 +14  341,438071843,-,V*|*|*|IR,QP,,3
TYC 1319-2311-1,438109190,-,*|IR,,,3
HD 256347,438119688,-,*|IR,,,5
IRAS 12560-6310,438135575,-,*|IR,,,1
HD 256696,438170014,-,*|IR,,,5
HD  82154,438174130,F,a2*|*|IR,,,5
TYC  744-13-1,438225366,-,*|IR,,,5
TIC 438226195,438226195,-,*,,,2
HD  45194,438296497,-,SB*|SB*|*|IR|UV,,,5
UCAC4 532-026425,438338723,T,EB*|EB*|*|*|IR,E,,5
TYC  744-531-1,438423041,-,*|IR,,,5
LSPM J0641+1635,438490744,T,EB*|PM*|*|IR,EB,,1
TYC  754-1320-1,438524691,-,*|IR,,,5
TYC  754-882-1,438536177,-,*|IR,,,5
TYC 7795-1719-2,438609951,-,*,,0.002533,5
TYC 7799-1449-1,438682877,-,*|IR,,,2
2MASS J13255810-5111444,438733975,-,*|IR,,,1
HD 116923,438798219,-,*|IR,,,5
TYC 8256-130-1,438812203,-,*|*|IR,,,5
2MASS J13294575-4844366,438838902,-,*|*|IR|Y*?,,,5
ASAS J093203-5751.6,438942374,F,Ro*|V*|*|IR|X,rot,,5
V* V1259 Cen,439168784,F,bC*|Pu*|V*|*|*|IR,BCEP,,3
HD  83060,439331111,-,Be*|V*|Em*|*|IR,,,3
HD 202437,439359915,-,*|IR,,,5
HD 225186,439399707,-,V*|*|IR,,,5
HD   7398,439405961,-,PM*|*|IR|UV,,,5
HD   7776A,439458951,-,**|*|IR,,0.003101,5
HD   8033,439462694,-,*|IR,,,3
HD 300139,439511833,-,*|IR,,,5
V* FU Vel,439519959,T,EB*|V*|*|IR,E,,5
TYC 8589-1329-1,439618779,-,*|IR,,,5
V* V1153 Cen,439670072,T,EB*|V*|*|*|IR,EA,,1
TYC 4707-1317-1,439907848,-,PM*|*|IR,,,5
US 3651,439917321,-,WD*|**|**|WD*|**|**|WD*|**|WD*|**|blu|WD*|*|IR|Q?|UV,,,5
TYC 8593-32-1,439926810,-,*|IR,,,5
LP  192-28,439943228,-,PM*|PM*|*|IR,,,5
V* V342 And,440003271,T,EB*|**|V*|*|IR,,,3
TYC 2794-1425-1,440051305,-,*|IR,,,4
HD  38943,440221208,-,*|IR|UV,,,5
TYC 2924-701-1,440415809,-,PM*|*|IR,,,5
HD  40586,440459327,-,*|IR|UV,,,5
V* IO Vel,440537642,F,a2*|V*|*|IR|UV,,,5
TYC 3378-718-1,440559570,-,*|IR,,,5
TYC 1734-355-1,440657189,-,PM*|*|IR,,,5
HD   2942,440676745,-,**|*|IR,,,5
CD-58  2708,440737956,-,*|IR,,,5
G  88-16,440779601,F,Ro*|PM*|PM*|V*|*|IR|X,Rot,,5
HD  56153,440788366,-,**|*|IR,,,4
G  89-9,440796977,-,PM*|PM*|*|IR,,,1
HD 113742,440817830,-,*|*|IR,,,2
V* HY Lib,440958702,F,V*|dS*|*|IR,,,5
HD 122056,441006548,-,*|IR|UV,,,5
HD 205563,441025443,-,PM*|*|IR,,,5
HD 206035,441041386,-,*|IR,,,5
HD 300244,441058522,-,*|IR,,,5
ASAS J213519-2722.8,441105436,T,EB*|EB*|EB*|EB*|V*|*|EB?|IR,EW:,0.004079,5
CD-28 17368,441107953,-,*|IR,,,5
V* DY Cet,441128066,T,EB*|EB*|SB*|V*|*|IR,EW,,5
TYC 5291-395-1,441131943,-,*|IR,,,5
HD 210568,441157764,-,SB*|*|IR,,,5
V* VY PsA,441183795,T,EB*|V*|*|IR,,,5
HD 212194,441200647,T,EB*|V*|*|IR,EW,,5
HD 212360,441204025,-,*|IR,,,5
CD-41 13609,441219121,-,PM*|*|IR,,,5
HD 185135,441224398,-,*|IR,,,5
HD 195800,441315490,-,*|IR,,,5
HD 195843,441317866,-,*|IR|UV,,,5
TYC 7460-1225-1,441379778,-,*|IR,,,5
TYC 7456-1496-1,441383018,-,*|IR,,,5
HD 196700,441386522,-,*|IR,,,5
V* BV Mic,441406061,T,EB*|V*|*|IR,,,5
CD-35 14314,441415092,-,*|IR,,,2
CD-35 14334,441422220,-,PM*|*|IR,,,5
HD 197482,441422527,T,EB*|**|V*|*|IR|X,,,5
CD-31 17833,441432810,-,*|IR,,,5
HD  84228,441435570,-,SB*|*|IR|UV,,,3
HD  84175,441444256,-,*|IR,,,5
HD 221385,441461124,-,PM*|*|IR|UV,,0.092042,5
HD 221532,441464221,-,PM*|**|*|IR,,,2
LP  711-50,441499423,F,Er*|PM*|*|IR,,,5
BD-15   569,441516862,-,*|IR,,,5
HD 114082,441546821,-,*|IR,,,5
TYC 4373-296-1,441602378,-,*|IR,,,5
ATO J116.5151+72.6165,441606527,T,*|EB?|IR,EW:,0.472599,5
V* V489 Cam,441608092,T,PM*|EB*|V*|*|IR|X,,,5
FBS 0747+725,441613385,-,WD*|blu|*|IR,,,2
V* FH Cam,441618236,T,dS*|EB*|V*|*|IR,,,5
V* UY Cam,441619744,T,EB*|RR*|RR*|dS*|**|V*|*|IR|RR?,RRc,,5
HD 238307,441641972,-,PM*|*|IR,,,5
RX J1359.0+5917,441642514,F,Ro*|PM*|V*|*|*|IR|X,rot,,5
HD 114252,441680352,-,*|IR,,,3
NSVS   2734084,441687696,-,*|IR,,,5
NSVS   2734595,441690583,-,*|IR|X,,,5
TYC 3852-109-1,441694629,-,PM*|*|IR,,,5
HD 126138,441704810,-,V*|*|IR|UV,,,5
HD 154528,441717161,-,*|IR|UV,,,5
HD 155247,441720646,-,PM*|*|IR|UV|X,,,5
V* VX UMi,441721258,F,PM*|V*|gD*|*|IR|UV,,,5
HD 154955,441721286,-,PM*|**|*|IR|UV|X,,,5
HD 156159,441729162,-,*|IR|UV,,,5
TYC 4424-1617-1,441732151,-,*|IR,,,3
TYC 4424-451-1,441732207,-,*|IR,,,2
V* VY UMi,441734144,T,EB*|EB*|EB*|V*|**|*|IR,EW,,5
PM J17130+7356,441734910,-,PM*|*|*|IR|X,,,5
BD+75   621,441738064,-,*|IR,,,5
TYC 4424-943-1,441739020,-,*|IR,,,5
HD 157655,441739153,-,*|IR|UV,,,5
BD+75   626,441741602,-,*|IR,,,5
TYC 4569-1479-1,441761341,-,*|IR,,,5
RX J1724.0+7354,441764197,T,EB*|EB*|**|*|IR|X,EW,,5
LP   24-15,441765151,-,PM*|*|IR,,,1
TYC 4573-131-1,441765316,-,*|IR,,,5
HD 160758,441791928,-,*|IR,,,5
TYC 4427-1012-1,441793044,-,*|IR,,,4
2MASS J17342372+7428201,441794509,-,*|IR,,,5
TYC 4436-27-1,441801289,-,*|IR,,,3
* psi01 Dra A,441804568,-,SB*|**|PM*|*|IR,,,3
RX J1744.1+7203,441804674,-,V*|RS*|*|*|IR|X,CEP/LPV,,5
TYC 4436-905-1,441804888,-,*|IR,,,5
TYC 4573-1003-1,441806350,-,*|IR,,,5
BD+74   736,441807438,-,SB*|*|IR|X,,,3
TYC 4436-441-1,441808796,-,*|IR,,,5
HD  84511,442240473,-,Be*|Em*|*|IR,,,5
TYC 8589-2520-1,442332916,-,*|IR,,,5
TYC 8994-1530-1,442382439,-,*,,0.001938,3
HD  84656,442456453,F,a2*|*|IR|UV,,,5
CRTS J154732.9-332327,442567883,T,EB*|*|IR,EA,,5
HD 141759,442692020,-,*|IR,,,5
HD 142426,442829369,-,*|IR,,,5
CRTS J155526.5-323905,442830360,T,EB*|*|IR,Ecl,0.0,5
TYC 5343-724-1,442894101,-,*|IR,,,5
* nu. Lep,442895117,-,*|IR|UV,,,5
HD  35104,442918617,T,EB*|*|IR|UV,,,3
HD  44038,443023057,F,a2*|*|IR,,,5
HD 302364,443043069,-,*|IR,,,5
HD  44219,443055162,-,PM*|*|IR,,,5
HD  44458,443126408,-,Be*|Em*|V*|**|*|*|IR|UV|X,,0.010648,3
HD  44798,443174527,-,*|IR,,,5
HD 115114,443203536,-,Be*|V*|Em*|*|*|IR,,,5
HD  45029,443256598,F,a2*|*|IR|UV,ACV,,3
HD  84979,443494351,-,**|*|IR,,,5
HD 115336,443562032,-,*|IR,,,5
HD  98046,443616609,-,*|IR,,,5
HD 107926,443619473,-,PM*|*|IR,,,3
TYC 8994-902-1,443658196,-,*|IR,,,5
TYC 8990-2786-1,443704084,-,*|IR,,,5
ATO J122.2592+07.7575,443898802,T,*|EB?|IR,EA:,0.001753,5
TYC  785-1140-1,443900361,-,*|IR,,,5
UCAC4 503-047957,443905631,-,*|IR|Y*?,,,5
UCAC4 491-051589,443968884,-,SB*|V*|*|IR,,0.002039,5
HD  74308,443969553,-,*|IR|UV,,,5
WASP-65,444013020,-,V*|*|IR,,,5
BD+49  2412,444062991,T,EB*|SB*|V*|*|IR|X,EB,,5
HD 221393,444314751,-,*|IR,,,5
HD 162220,444711579,-,**|*|IR|UV,,,5
Hilt  153,444747979,-,*|IR,,,3
TYC 4039-1322-1,444801274,-,*|IR,,,4
HD  72092,445029025,-,*|IR,,,5
TYC 3800-139-1,445030869,-,*|IR,,,3
GSC 03798-01207,445069009,T,EB*|EB*|V*|*|IR,ED,,5
TYC 1994-274-1,445074203,-,SB*|*|IR,,,5
NSVS   1593057,445133704,T,EB*|*|IR,EW,,5
V* V1049 Cas,445181450,T,EB*|V*|*|IR,,,5
Gaia EDR3 418413313096994560,445187975,-,*,,0.002048,5
TYC 5390-2173-1,445260697,-,*|IR,,,5
NSVS   1593734,445287089,T,EB*|*|IR,E,,5
TYC 3667-1443-1,445293761,-,*|IR,,,3
HD  59779,445392816,-,*|IR,,,5
HD  59991,445393000,-,PM*|*|IR|UV,,,5
HD  60351,445457206,-,*|IR,,,5
USNO-B1.0 1467-00071190,445556827,-,*|IR,,,5
TYC 8145-1452-1,445582160,-,*|IR,,,5
CD-56  2005,445586413,-,**|*|IR|UV,,,1
V* DM Per,445646082,T,SB*|**|SB*|EB*|V*|*|IR|UV,E,,5
HD  85188,445647893,-,*|IR,,,5
TYC 8561-225-1,445648583,-,*|IR,,,5
TYC 3753-748-1,445715549,-,*|IR,,,3
HD  40675,445751542,-,*|IR,,,5
V* MS UMa,445829772,T,EB*|EB*|EB*|EB*|**|V*|*|EB?|IR,EW:,,5
V* FK Dra,445836238,T,PM*|EB*|V*|*|IR|X,,,5
HD 238265,445859383,-,*|IR,,,5
TYC 3865-379-1,445859771,-,PM*|*|IR,,,5
HD 125260,445860267,-,*|IR,,,5
V* RT CrB,445879719,-,SB*|RS*|V*|SB*|*|IR|X,E,,3
TYC 2039-1322-1,445882146,-,SB*|*|IR,,,5
HD 142441,445884490,-,PM*|*|IR,,,5
HD  23952,445921773,F,BY*|Ro*|V*|TT*|*|IR|X,ED,,5
ASAS J031123+0911.0,445924091,T,EB*|EB*|V*|**|V*|*|IR,SIN,,5
TYC  649-165-1,445926740,-,*|IR,,,5
CRTS J051017.1+093254,445932196,T,EB*|*,EA,0.002596,3
TYC  759-495-1,445952123,-,*|IR,,,5
HD  53387,445990173,-,*|IR,,,3
HD 298682,446047505,-,*|*|IR,,,3
V* W UMa,446127290,T,EB*|EB*|EB*|SB*|V*|**|*|IR|X,E,,5
CD-48  5033,446144003,F,Ro*|PM*|V*|*|IR|X,rot,,5
V* DE CVn,446175401,T,EB*|WD*|Ro*|PM*|EB*|PM*|PM*|WD*|V*|*|IR|X,Rot,,5
BD+48  2116,446175726,-,PM*|*|IR,,,5
HD  85453,446207699,F,a2*|*|IR|UV,,,5
TYC 9261-24-1,446322711,-,*|IR,,,5
HD 299084,446524355,-,*|*|IR,,,3
HD 127146,446795876,-,*|IR,,,5
TYC 8600-3019-1,446832107,-,PM*|*,,0.001761,5
HD 137267,446872386,-,PM*|*|IR,,,5
HD 141344,447039116,T,EB*|V*|*|IR,,,5
L  248-27,447061717,-,PM*|PM*|PM*|*|IR,,,5
ASTEP V-1451,447126797,T,EB*|blu|V*|*|IR,EA,,3
TYC 8188-3695-1,447206604,-,*|IR,,,4
V* DX TrA,447232160,T,EB*|V*|*|IR,,,5
V* V680 Ara,447236438,F,RR*|V*|*|IR,,,5
HD  90884,447283466,-,*|IR,,,5
TYC 9047-141-1,447493530,-,*|IR,,,5
TYC 9047-1537-1,447540558,-,*|IR,,,5
TYC 9047-1259-1,447733367,-,*|IR,,,5
HD  77754,447919253,-,*|IR|UV,,,5
CD-43  4891,447965126,-,PM*|*|IR,,,5
CD-45  4826,447970564,-,Be*|Em*|*|IR,,,3
HD 120913,448165945,-,*|IR,,,5
TYC 9247-356-1,448203398,-,*|IR,,,5
TYC 9016-1201-1,448313205,-,*|IR,,,5
TYC 9247-1065-1,448336009,-,*|IR,,,5
HD  91807,448358913,-,**|*|IR,,,1
SIPS J1102-3053,448416124,-,PM*|PM*|*|IR,,,5
HD 297332,448419342,-,**|*|IR,,,5
TYC 9244-354-1,448442236,-,*|IR,,,5
CD-68  1317,448513620,F,Ro*|V*|*|X,rot,0.007045,5
HD 122544,448517318,-,*|IR,,,5
CD-35  6953,448585724,-,*|IR,,,5
TWA 26,448590406,-,LM*|LM*|PM*|*|IR|Rad|X,,,3
HD 123627,448727889,F,a2*|*|IR,,,5
HD 124051,448806252,-,*|IR|UV,,,5
HD 124329,448852739,T,EB*|Y*O|V*|*|*|IR|X,ED,,4
HD 124545,448889664,-,*|IR,,,5
V* DF Cir,448913059,-,PM*|RS*|V*|**|*|IR|UV|X,EC,,5
HD 125389,449041310,-,PM*|*|IR,,,5
BD+04   701A,449050248,-,SB*|V*|**|*|IR,,,5
V* EW Ori,449256892,T,EB*|SB*|V*|*|IR,E,,5
TYC 8661-778-1,449356205,-,*|IR,,,5
HD  34959,449365065,-,Be*|Ir*|V*|*|IR|UV,,,5
TYC 8994-4007-1,449403393,-,*|IR,,,5
TYC  100-1082-1,449424165,-,*|IR,,,5
V* V598 Car,449486448,T,EB*|V*|*|IR,,,3
HD 116072,449650980,F,Pu*|V*|**|*|IR,,,5
TYC 8990-1241-1,449665636,-,*|IR,,,5
TYC 8994-2585-1,449704419,-,*|IR,,,5
TYC 8994-1672-1,449704546,-,*,,0.00375,5
HD  94652,449871040,-,*|IR,,,5
HD 236471,449999729,-,*|IR|UV,,,5
HD   3200,450003128,F,Pu*|V*|*|IR|UV,,,5
V* FM Ori,450065709,T,EB*|V*|*|IR,,,3
HD  30507,450089564,-,*|IR,,,5
TYC  683-640-1,450089997,-,*|IR,,,5
HD 287146,450091509,-,*|IR,,,5
RX J0451.6+0619,450102551,-,SB*|*|IR|X,,,2
V* V1834 Ori,450104319,T,EB*|V*|**|*|IR|UV|X,EB,,5
CRTS J045831.5+074529,450109281,T,EB*|V*|*,SIN,0.002561,5
TYC 3726-912-1,450228309,-,*|IR,,,5
HD  97966,450276745,-,*|*|IR|UV,,,3
HD  97967,450277258,-,*|IR,,,4
V* TT Cru,450420664,T,EB*|blu|V*|*|IR,,,2
CD-53  3951,450637853,-,PM*|*|IR,,,5
HD  98360,450740252,-,*|IR,,,5
HD 108628,450918869,F,bC*|Pu*|V*|**|*|IR,,,2
HD 304199,450998476,-,*|IR,,,5
HD  98809,451027736,-,*|IR,,,5
TYC 8629-710-1,451031558,-,*|IR,,,5
HD  98756,451072731,-,*|IR,,,5
HD  98805,451076846,-,*|IR,,,5
HD 108939,451112995,-,*|IR|UV,,,5
HD  99147,451282261,F,a2*|*|IR,ACV,,2
HD  99435,451413351,-,*|IR,,,5
TYC 9035-5-1,451441871,-,*|*|IR,,,5
HD 142569,451442734,-,*|*|IR,,,5
HD 142735,451497370,-,*|IR,,,5
V* CW Oct,451507272,F,a2*|a2*|V*|*|IR|UV,,,3
TYC 9531-880-1,451573192,-,PM*|*|IR,,,5
TYC 8629-1385-1,451585544,T,EB*|*|IR,,,5
HD 166066,451599528,-,PM*|PM*|*|IR,,,5
HD  99733,451614854,-,*|IR,,,3
HD 304428,451949522,F,Y*O|Ro*|Y*O|V*|*|*|IR|X,rot,,5
HD 301717,452154400,-,*|IR,,,5
UPM J1135-5554,452172479,-,PM*|PM*|*|IR,,,5
HD 304542,452267394,-,*|IR,,,5
TYC 8638-1527-1,452281203,-,*|IR,,,5
HD 311554,452388538,-,*|IR,,,5
UCAC4 066-008793,452406965,-,PM*|*|*|IR,,0.0,5
CPD-76   575,452419843,-,PM*|*|IR,,,5
HD  80473,452438991,-,*|IR,,,5
HD  81485A,452479048,-,TT*|**|*|IR,,,5
HD  81485B,452479049,-,PM*|SB*|**|*|IR|X,,,5
HD 311547,452495510,-,*|IR,,,5
HD 311583,452521611,-,*|IR,,,5
UCAC4 082-014100,452522877,-,*|IR,,0.001858,1
HD  82700,452533640,-,PM*|*|IR,,,5
V* AZ Vul,452544997,T,EB*|V*|*|EB?|IR,E,,5
V* V481 Car,452554783,F,a2*|V*|*|IR,,,5
HD 340509,452563490,-,*|IR,,,3
HD  83204,452575636,-,*|IR,,,3
HD  83033,452579325,-,*|IR,,,5
HD  83783,452631268,-,*|IR,,,5
V* UY Vir,452734608,T,EB*|SB*|V*|*|IR|UV,E,,3
V* V1198 Ori,452749710,-,SB*|PM*|PM*|V*|RS*|SB*|PM*|*|IR|UV|X,,,5
HD  28957,452783021,-,*|IR|UV,,,5
UCAC4 452-006773,452783043,-,*|*|IR,,1e-06,5
HD  28967,452786194,T,EB*|*|IR,,,3
TYC   90-960-1,452788463,-,*|IR,,,5
BD+01   828,452808876,-,V*|*|IR,,,5
ASAS J045244+0312.7,452819172,T,EB*|EB*|V*|**|*|EB?|IR,EW:,,5
HD  65807,452821994,-,*|IR,,,3
UCAC4 460-039852,452840044,-,*|IR,,0.0,5
EBLM J0801+02,452845139,T,SB*|V*|EB*|*,,0.00137,5
TYC  194-1432-1,452876430,-,*|IR,,,5
