OID,n_OID,V,Name,TIC_ID,Is_EB,Type,Period,angDist,Match_Score
305444,B,0,HIP 57987,400861216,F,ACV,1.48091,0.015281,1
144258,B,0,V1065 Cas,400940488,T,EA/RS,13.651,0.080997,1
630944,B,0,WISE J213800.8+594613,401222202,T,EA,0.4705378,0.01104,1
37728,B,0,OY Vel,401478684,F,ACV,1.48782,0.10525,1
443659,B,0,GDS_J1440383-600137,401626459,-,VAR,,1.234471,1
98162,B,0,ASAS J142524-7758.4,401675210,T,EA,2.6851,0.049851,1
305524,B,0,HIP 70679,401677968,F,ACV,1.56465,0.010333,1
120696,B,0,ASAS J211021-8225.5,401701828,T,ED,1.16746,0.047732,1
88556,B,0,V0526 Vel,401744720,F,HADS(B),0.077459,0.047973,1
123119,B,0,ASAS J232748-8613.3,401820823,F,TTS/ROT,0.6975,0.031488,1
53823,B,0,NSV 15388,401840741,T,EC|ESD|ELL,10.896,0.423231,1
15926,B,0,TT Hor,401869914,T,EA+DSCT,2.6082123,0.034864,1
75399,B,0,ASAS J032858-4215.6,401889117,T,ED,6.585975,0.031539,1
15927,B,0,TU Hor,401913504,F,ELL,0.935971,0.075157,1
129540,B,0,NSVS 12166552,401925979,T,EB|EW,0.480188,0.135306,1
75661,B,0,ASAS J034949-0552.5,401928563,T,EC|DSCT,0.36264,0.056996,1
75683,B,0,ASAS J035120-0331.4,401946845,T,EC,0.4909,0.035667,1
161265,,0,WASP-4,402026209,T,EP,1.3382277,0.0273,1
123154,B,0,ASAS J233041-6953.5,402065927,T,EB,0.631471,0.067312,1
16292,B,0,QY Hya,402107145,T,EW/RS,0.2923355,1.935241,1
73755,B,0,ASAS J004634-3331.0,402130407,T,EW,0.29914022,0.048184,1
123199,B,0,ASAS J233508-1549.3,402324760,T,EW/RS,0.361416,0.045478,1
939,B,0,BQ Aqr,402339590,T,EA/RS,6.6205062,0.269297,1
300431,B,0,ASAS J021757+3115.8,402373570,T,EW,0.310695,0.019702,1
57141,B,0,NSV 18706,402447670,F,ELL,4.35384,0.031146,1
9527,B,0,alf Cir,402546736,F,roAp+ACV,0.00474,0.007882,1
103042,B,0,ASAS J163159-6517.2,402588351,T,ED,1.294006,0.032163,1
412379,B,0,ASAS J145339-7719.6,402624000,T,ESD|ED,1.73836,0.036848,1
720689,,0,ASASSN-V J145612.25-765555.4,402726435,T,EA,0.801467,0.007409,1
731500,,0,ASASSN-V J150109.22-770638.0,402850557,F,ROT,2.4253,0.007216,1
51,B,0,XZ And,403037785,T,EA,1.3573091,0.041341,1
99619,B,0,ASAS J150909-7614.2,403083808,T,ED,4.419389,0.019461,1
37084,B,0,DK Tuc,403153647,T,EA,5.337933,0.078487,1
99799,B,0,ASAS J151405-7625.3,403228093,F,RRC,0.352261,0.061378,1
713432,,0,ASASSN-V J220254.50-644044.2,403237836,F,ROT,0.426901,0.004673,1
100217,B,0,ASAS J152514-7433.6,403567861,T,EW,0.418526,15.881931,1
25960,B,0,V0436 Per,403625251,T,EA/D,25.9359,0.024165,1
18513,B,0,V0473 Lyr,403786081,F,DCEPS,1.49078,0.039571,1
8648,B,0,NU Cep,404103665,T,EA,4.980605,0.019652,1
115710,B,0,ASAS J192957-4941.4,404123632,T,ED,3.365476,0.035168,1
116208,B,0,ASAS J193709-5134.1,404156386,T,EA,2.3444507,0.041579,1
25102,B,0,V0382 Pav,404239187,F,DSCT,0.1412477,0.020179,1
73934,B,0,ASAS J010327-1210.4,404460906,T,EC,0.58662,0.077757,1
74739,B,0,ASAS J022948-1314.8,404477044,T,ED,7.103556,0.07001,1
281039,B,0,ASAS J053834-6853.0,404768019,F,ROT,0.7231,0.020406,1
2217970,,0,LMC V3800,404768847,F,ELL,2.7596,29.796456,1
2219173,,0,LMC V3803,404768904,-,SDOR:,,64.831549,1
2218698,,0,LMC V3971,404851207,F,SR,257.0,16.862756,1
575359,B,0,ASASSN-V J053952.79-691756.9,404852080,F,L,,77.707598,1
575359,B,0,ASASSN-V J053952.79-691756.9,404852096,F,L,,92.311443,1
78018,B,0,ASAS J054000-6828.7,404854539,T,EC,0.3622215,0.070306,1
239069,B,2,RX J0541.4-6936,404966400,-,HMXB,,84.834598,1
281386,B,0,ASAS J122224-7136.8,405040121,F,ROT,0.82882,0.02549,1
281369,B,0,ASAS J121601-5614.0,405237154,F,BY,0.79561,9.994513,1
621591,B,0,HD 106793,405387285,-,GCAS,,0.018654,1
2213221,,3,KELT KS22C018340,405391996,T,EA,1.285496,0.251344,1
708985,,0,ASASSN-V J222920.94-693224.3,405412976,T,EW,0.325157,0.005703,1
13770,B,0,BU Dra,405504882,T,EA/SD:,1.91417,0.009083,1
10877,B,0,CH Cru,405520863,-,GCAS:,,0.043619,1
96514,B,0,ASAS J132946-3220.1,405533713,T,EW,0.27995896,0.009024,1
136778,B,0,V1091 Her,405543959,T,EW,0.39353,0.056259,1
96436,B,0,ASAS J132717-3244.0,405553955,T,ED,19.757651,0.042331,1
1511696,,0,ASASSN-V J153905.93+573228.4,405559546,F,ROT,2.40347,0.012263,1
7997,B,0,V0700 Cen,405605748,T,EA/SD,0.764964,0.188392,1
242597,B,0,KID 10909274,405685900,T,EA,39.238115,0.140337,1
242599,B,0,KID 10849244,405685992,T,EA,24.261716,0.068377,1
253336,B,0,KID 11180361,405687343,F,DSCT+GDOR,0.26652,0.203451,1
637543,B,0,WISE J195712.3+575217,405764176,T,EW,0.3701848,35.339845,1
800486,,0,ASASSN-V J125053.73-564422.1,405910546,F,SR,513.0,84.032096,1
36567,B,0,PZ Tel,406095880,F,TTS/ROT,0.9457,0.063925,1
52603,B,0,ET Oct,406347247,T,EA,5.733983,0.150567,1
38252,B,0,AX Vul,406421379,T,EA/SD:,2.0248386,0.150353,1
8128,B,0,V0831 Cen,406506263,T,EW,0.64252,0.041666,1
9617,B,0,RW Com,406732815,T,EW/KW,0.23734706,0.054284,1
37135,B,0,TX UMa,406758816,T,EA/SD,3.0632382,0.088074,1
358661,B,0,ROTSE1 J112205.64+464333.5,406781370,T,EB,0.896686,0.05442,1
4469,B,0,EW Boo,406798603,T,EA,0.9063476,0.009782,1
99578,B,0,ASAS J150758-8154.5,406864355,T,E/RS,0.583262,0.021381,1
169581,B,0,V2848 Cyg,406947878,T,EA/SD+DSCT,1.2313622,0.047671,1
137429,B,0,V2363 Cyg,406951407,T,EW,0.3619,0.38176,1
243067,B,0,KID 11811454,407000096,T,EA,2.274691,0.035606,1
136668,B,0,PS Aps,407064902,T,EB,1.086152,0.055336,1
2213642,,3,KELT KC11C002503,407131841,T,EA,11.329703,0.163317,1
100940,B,0,ASAS J154339-8348.1,407165509,T,ED,1.471368,0.053536,1
555352,B,0,SAO 37549,407420381,T,EW,0.3446452,0.050208,1
38492,B,0,PS Vul,407594410,T,EA,3.8173,0.12337,1
53606,B,0,NSV 15171,407625096,F,ROT,0.34221,0.570142,1
476896,B,0,HD 172164,407880289,F,ACV,1.60666,0.005529,1
305052,B,0,HIP 1191,408013666,-,VAR,0.40048,0.226358,1
74038,B,0,ASAS J011329-0738.1,408068720,T,EA,0.57976,0.094303,1
77111,B,0,ASAS J051053+0717.4,408074920,F,HADS,0.0689195,0.022968,1
9142,B,0,AS Cet,408131298,F,LB,,0.073011,1
441924,B,0,GDS_J1413558-593835,408147984,-,VAR,,0.056012,1
249827,B,0,HD 7021,408254278,-,VAR,,0.055193,1
76455,B,0,ASAS J044225-2617.5,408256515,T,EW,0.455531,0.070578,1
76451,B,0,ASAS J044216-2549.5,408256672,T,EW,0.254897,0.136806,1
89914,B,0,ASAS J094012-1931.3,408351795,T,ED,7.351198,0.056942,1
356624,B,0,1SWASP J093957.74-191941.2,408351887,T,EA/EL,1.0731807,0.10971,1
56682,B,1,NSV 18247,408382023,-,VAR:,,0.591525,1
1543236,,0,2MASS J13004029-2010434,408552008,F,BY,0.523,0.020559,1
241481,B,0,CCDM J04404+3127B,408651394,T,EA,2.048135,0.049299,1
97808,B,0,ASAS J141404-5603.8,408750249,T,ED,5.418652,0.045199,1
3920,B,0,EO Aur,408937625,T,EA/DM:,4.0656497,0.063719,1
420329,B,0,GDS_J0718484-125444,409264661,-,VAR,,101.257269,1
322965,B,0,TYC 5965-2398-1,409319306,T,EW,0.30349,0.090217,1
5154,B,0,R CMa,409319605,T,EA/SD,1.1359405,0.036733,1
95390,B,0,ASAS J124241+2059.3,409343223,T,ED,2.555325,0.03139,1
281419,B,0,ASAS J124813+1816.8,409345552,F,ROT,4.272,0.07808,1
67,B,0,AN And,409455615,T,EB,3.21952,0.016309,1
1697482,,0,ZTF J072015.62-151827.6,409469477,T,EW,0.68088,23.584869,1
1519141,,0,ASASSN-V J175340.55-500742.1,409644971,F,DSCT,0.0907408,0.053041,1
86865,B,0,V0751 Pup,409797166,T,EA/RS,1.528488572,0.10428,1
89907,B,0,ASAS J094002-1709.9,409942986,T,EC,0.559245,5.902732,1
411281,B,0,ASAS J094135-1753.2,409973553,-,MISC,80.03,0.310056,1
172549,B,0,UNSW-V 717,410155126,T,EW,0.72625,0.39214,1
123188,B,0,ASAS J233356-6911.2,410187905,T,EB,0.953707,0.051298,1
90603,B,0,ASAS J095907-2208.5,410299018,T,EC,0.355876,0.046348,1
18643,B,0,RR Men,410354930,T,EA/D,2.59959,0.052397,1
16273,B,0,PP Hya,410359089,F,ELL:,0.752311,0.047017,1
16272,B,0,OZ Hya,410359381,T,EA,2.0487656,0.01148,1
92797,B,0,ASAS J110619-1845.5,410392940,-,MISC,0.181418,1.207591,1
18666,B,0,TZ Men,410418820,T,EA/D,8.56898,0.032001,1
6213,B,0,V0460 Car,410451502,F,SR,,0.092678,1
6175,B,0,V0422 Car,410451777,F,ACV,2.4502,0.047028,1
53797,B,0,NSV 15362,410477617,T,E,7.029,0.56213,1
8735,B,0,V0383 Cep,410522328,T,EB,1.4957396,0.026032,1
19800,B,0,CX Mus,410578942,T,EA/D,5.90322,0.030719,1
2212926,,0,TIC 410620593,410620593,T,EA,1.917514,0.016017,1
356886,B,0,[HHR2012] J161555.1-491828,410860364,-,VAR,,0.322139,1
8508,B,0,EM Cep,411043004,T,EW/KE,0.806187,0.028014,1
184697,B,0,V0470 Nor,411116222,F,M,600.0,56.543182,1
281362,B,0,ASAS J121236-5520.5,411416726,F,ROT,2.413,0.02162,1
7307,B,0,RR Cen,411451519,T,EW/KE:,0.60569029,0.040156,1
281384,B,0,ASAS J122201-5737.8,411614400,F,ROT,3.071,0.046807,1
98496,B,0,ASAS J143523-5402.3,411704509,T,EC,0.75424,0.015364,1
281513,B,0,ASAS J143618-5515.7,411712609,T,EC,0.290279,24.208952,1
409884,B,0,HD 109789,411813179,F,ACV,2.7934,0.033684,1
477001,B,0,HD 109830,411817263,F,ACV,3.4537,0.085555,1
45338,B,0,V1209 Cen,411900341,T,EA,2.09093,0.185403,1
502883,B,0,SSS_J180446.2-620428,411950369,T,EB|EW,0.688161,0.031467,1
38625,B,0,EM Tuc,412063998,T,EW,0.3265745,0.033418,1
730021,,0,ASASSN-V J120316.59-695953.1,412229587,F,ROT,2.1155,0.016924,1
2831,B,0,TU Ara,412471212,F,M,353.0,119.446842,1
445759,B,0,GDS_J1524531-555148,412494825,-,VAR,,0.658971,1
8791,B,0,V0439 Cep,412638243,-,BE:,0.7973,0.028428,1
8485,B,0,DK Cep,412638697,T,EA/SD,0.985901,0.25916,1
83318,B,0,ASAS J072448-1924.0,412773968,F,HADS,0.1074093,0.086341,1
421267,B,0,GDS_J0724587-192051,412782773,-,VAR,,0.132162,1
547814,B,3,GDS_J1450582-595126,412904424,-,VAR,,0.186764,1
89772,B,0,ASAS J093634-2336.0,413251449,T,EB|EW,0.484316,0.026059,1
409091,B,0,HATS-2,413376180,T,EP,1.354133,0.165407,1
2134393,,0,ZTF J222631.85+572126.0,413738130,T,EA,2.2011592,17.773617,1
100323,B,0,ASAS J152824-5407.3,413885551,T,ED,6.942118,0.023248,1
445668,B,0,GDS_J1529231-541334,413890807,-,VAR,,86.059821,1
1545373,,0,MNIC V129,414019028,T,EA,4.3594,0.035306,1
8300,B,0,V1003 Cen,414205172,F,LC,,0.031974,1
409778,B,0,HD 61490,415152477,F,ACV,1.31542,0.056227,1
87792,B,0,ASAS J084422-2147.2,415434817,T,ED,1.66236,0.047291,1
87847,B,0,ASAS J084535-2157.9,415528958,T,ED,11.041804,0.073219,1
305780,B,0,HIP 105217,415687649,F,GDOR,0.61491,0.057778,1
96035,B,0,ASAS J131117-2335.4,415873588,T,ED,3.491139,0.065502,1
122594,B,0,ASAS J224836-2018.7,415969184,T,EC,0.947567,0.138442,1
97265,B,0,V0385 Boo,416024040,T,EB,0.655331,0.068179,1
8469,B,0,CQ Cep,416028609,T,EB/DM/WR,1.641242,0.043864,1
555323,B,0,PTFS1619l,416264037,T,EA/EL,1.1599993,0.189399,1
1869183,,0,ZTF J191818.32+534326.1,416269516,T,EA,1.0465939,0.144303,1
244597,B,0,KID 10818544,416528957,T,EW,1.369169,0.096305,1
243721,B,0,KID 10753734,416635004,T,EA,19.406669,0.015376,1
75545,B,0,ASAS J034114+0759.6,416802566,T,ESD|EC,0.361764,0.109394,1
1502180,,0,ASASSN-V J034309.12+102908.4,416839099,T,EB,3.54166,117.683353,1
12111,B,0,V1191 Cyg,417052182,T,EW/KW,0.3133885,0.083992,1
129965,B,0,NSVS 5079550,417118871,T,EB|EW,0.282236,0.124779,1
1498733,,0,NEV361,417126296,T,EA,10.0366,0.138906,1
4403,B,0,BW Boo,417175621,T,EA/DM,3.332816,0.12564,1
11456,B,0,V0536 Cyg,417277789,T,EA/D,6.01045459,0.02102,1
13085,B,0,V2165 Cyg,417436387,T,EA,1.96239,0.034606,1
11457,B,0,V0537 Cyg,417497545,T,EA/SD,4.75843337,0.0515,1
6985,B,0,V0654 Cas,417585921,T,EA/SD,4.9420724,0.040637,1
4605,B,0,AS Cam,417728778,T,EA/DM,3.4309714,0.011987,1
1545799,,0,PMAK V62,417734853,T,EA,11.4467,0.040646,1
1537079,,0,ASASSN-V J213136.00+775311.8,418221292,T,EA,3.39568,0.000966,1
144275,B,0,V1175 Cas,418244848,T,EA,3.457186,0.088488,1
130438,,0,NSVS 438082,418292123,T,EA|EB,0.75417487,0.181337,1
4654,B,0,CU Cam,418292424,T,EA,3.3637,0.053591,1
630930,B,0,WISE J134554.2-784826,418532689,T,EA,0.3803619,0.495183,1
738964,,0,ASASSN-V J135212.19-785333.2,418614625,T,EA,5.0852,0.013871,1
728586,,0,ASASSN-V J140102.43-823657.5,418720347,T,EA,1.8038,0.002944,1
284967,B,0,HAT-205-0000792,418998975,T,EW,0.277204,0.048577,1
250227,B,0,HD 66623,419152938,T,EB,0.425727,0.04286,1
52390,B,0,CR Ind,419635446,T,EW,0.390816,0.095007,1
2224803,,0,CzeV3745,419744996,T,EA+DSCT,7.004984,0.063891,1
74629,B,0,ASAS J021752+0222.4,419994778,T,EC|ESD,0.430801,0.07306,1
16660,B,0,AR Lac,420116962,T,EA/AR/RS,1.9832112,0.012826,1
1547560,,0,RYBI V12,420469129,T,EA+ROT,5.29343,0.035536,1
1544078,,0,GSC 04347-01486,420574964,T,EA,19.67038,0.014125,1
1547559,,0,HD 19438,420645952,T,EA,1.84652,0.039651,1
4665,B,0,DI Cam,420757505,T,EA,4.1659,0.029696,1
629805,B,0,WISE J164707.3-553214,420831478,T,EA,0.8590134,0.338364,1
629374,B,0,WISE J181328.3+520538,420899356,T,EW,0.3388405,0.382691,1
356630,B,0,1SWASP J181417.43+481117.0,420947520,T,EA/EL,1.7994305,0.108905,1
77600,B,0,ASAS J052819-1931.3,420962954,T,EC,0.66466,0.023765,1
6454,B,0,CW Cas,421110675,T,EW/KW,0.31886304,0.059378,1
98263,B,0,ASAS J142829-7955.0,421260279,T,EC,0.433092,0.051611,1
1540608,,0,PMAK V46,421334320,T,EA,17.80594,0.045948,1
36564,B,0,PW Tel,421438914,F,ACV,2.9213,0.114017,1
2212531,,0,HD 206222,421714420,T,EA+DSCT+SPB:,41.124,0.047189,1
11562,B,0,V0642 Cyg,421718004,T,EA/D,4.44652373,0.337221,1
8550,B,0,GP Cep,421782795,T,E/WR+E:,6.6883,0.03271,1
63410,B,0,NSV 24975,421990917,-,VAR,0.91781,0.083757,1
95682,B,0,ASAS J125630+0849.3,422252417,T,ESD|ED,0.493213,0.368552,1
38078,B,0,LV Vir,422327572,T,EW,0.40944675,0.088929,1
95899,B,0,ASAS J130616+0903.5,422332463,T,E/RS,0.423424,0.029531,1
26550,B,0,alf Psc,422692360,F,ACV,0.745483,0.084423,1
74776,B,0,ASAS J023316+0308.1,422914426,T,EB,0.54935059,0.049495,1
1546440,,0,WASP-142,423275733,T,EP,2.052868,0.009774,1
18517,B,0,V0477 Lyr,423311936,T,EA/PN,0.471739,0.01355,1
135980,B,0,EV Cet,423358373,T,EW,0.4282299,0.021131,1
9101,B,0,TX Cet,423387084,T,EB/KE,0.74084025,0.078177,1
75179,B,0,MX Eri,423439467,T,EA,3.417547,0.005715,1
94913,B,0,ASAS J122408-1914.0,423591132,T,EA,1.259193,0.033761,1
9121,B,0,XZ Cet,423761480,F,ACEP,0.8231561,0.074903,1
74478,B,0,ASAS J020013-1728.7,423761655,F,R,0.258105,0.03838,1
75952,B,0,ASAS J041037-3855.7,423833748,T,EC,0.426938,0.02928,1
555303,B,0,PTFS1600y,424008045,T,EA/EL,1.183892,0.080351,1
1499861,,0,NEV389,424439457,T,EA,11.5549,0.039851,1
225761,B,0,V0527 Dra,424461577,T,EB,0.744805,0.060873,1
15805,B,0,V0994 Her,424508303,T,EA+EA,2.0832649,0.08018,1
12063,B,0,V1143 Cyg,424719589,T,EA/DM,7.6407613,0.048196,1
11859,B,0,V0939 Cyg,424721218,F,RRC,0.387544,0.059157,1
13644,B,0,AA Dor,425064757,T,EA/HW,0.26153973,0.025852,1
14155,B,0,FK Eri,425077106,T,EA,2.23222,0.03214,1
235167,B,0,LMC V3148,425081475,-,SDOR:,,0.011518,1
684138,,0,GSC 00753-01980,425144137,T,NL+E,0.1149882,0.040809,1
625222,B,0,KELT-19,425206121,T,EP,4.6117091,0.008783,1
54689,B,0,KS Eri,425215390,T,EB,0.533437,0.135553,1
2212890,,0,KELT KJ06C004063,425223388,T,EA,3.62186,0.017834,1
58218,B,0,NSV 19783,425506424,F,ROT,4.618,0.558981,1
469675,B,0,HD 177022,425549135,T,EA,5.02043,0.069483,1
100348,B,0,ASAS J152918-7230.8,425644107,T,ED,37.715774,0.044768,1
100658,B,0,ASAS J153704-7254.0,425805760,T,EC,0.934843,0.038118,1
26226,B,0,RV Phe,425863844,F,RRAB,0.5964071,0.018801,1
722585,,0,ASASSN-V J001447.68-600347.8,425933644,F,ROT,0.972224,0.014821,1
271975,B,0,HIP 2729,425940082,F,TTS/ROT,0.377,0.135221,1
74033,B,0,ASAS J011315-6411.6,425976940,F,TTS/ROT,1.262,0.031044,1
230565,B,0,NSVS 1426915,426111509,T,EA,1.7332,0.867443,1
734399,,0,ASASSN-V J160750.20-745516.5,426329335,T,EA,3.2007,0.010306,1
2213391,,3,KELT KC04C029125,426389397,T,EA,3.509363,0.18923,1
54200,B,1,NSV 15765,426588729,-,,,0.653565,1
11416,B,0,V0496 Cyg,426803687,T,EA/KE:,1.474915,0.130939,1
11207,B,0,MY Cyg,427041696,T,EA/DM,4.0051873,0.02616,1
2213702,,3,KELT KC24C026840,427063387,T,EA,3.680029801,0.059999,1
623645,B,0,TYC 4257-1034-1,427147238,T,E,2.113,0.018953,1
172753,B,0,GSC 04257-00471,427148365,F,HADS(B),0.173799,0.046871,1
895151,,0,CzeV390,427240420,T,EA,1.38839,0.064962,1
6401,B,0,AR Cas,427312571,T,EA/DM,6.0663335,0.014535,1
54786,B,1,NSV 16351,427347825,-,,,0.402556,1
40821,B,1,NSV 2197,427352241,-,,,0.61236,1
8554,B,0,GT Cep,427385758,T,EA/SD,4.9087706,0.044044,1
24109,B,0,V1046 Ori,427393058,F,SXARI,0.90119,0.059824,1
40918,B,1,NSV 2294,427394748,-,,,12.864692,1
40919,B,1,NSV 2295,427394756,-,,,1.222823,1
40918,B,1,NSV 2294,427394772,-,,,0.038031,1
545327,B,0,iot Ori,427395774,F,HB,29.13376,0.04936,1
167269,B,0,V2592 Ori,427398881,T,EA,13.5496,0.1112,1
144406,B,0,V0944 Cep,427767269,T,EA,6.56007,0.066304,1
160540,B,0,V0629 And,428003183,T,EA,0.7426,0.159671,1
16653,B,0,AK Lac,428064231,T,EA,18.4182,0.033765,1
52867,B,1,NSV 14243,428102518,-,,,0.815315,1
726837,,0,ASASSN-V J222546.82+574150.3,428186617,T,EB,1.5032,35.331033,1
1546396,,0,BMAM-V738,428249301,T,EA,2.70387,0.214795,1
174597,B,0,NSVS 1972708,428257299,T,EW,0.6390052,0.009937,1
4655,B,0,CV Cam,428444188,T,EB,0.97326105,0.036434,1
6711,B,0,V0380 Cas,428735978,T,EA/DM,2.71454,0.049718,1
8557,B,0,GW Cep,428772119,T,EW/KW,0.3188318,0.057627,1
8757,B,0,V0405 Cep,428795527,T,EA,1.373748,48.577032,1
4658,B,0,CY Cam,428942240,T,EW,1.052042,0.024518,1
167233,B,0,V0923 Cep,428962300,T,EA,2.94152,0.212209,1
167235,B,0,V0924 Cep,428987718,T,EA,1.25771,0.127726,1
8720,B,0,V0368 Cep,428988656,F,RS,2.709,0.04364,1
623136,B,0,GSC 02705-00932,429044383,T,EA/RS,2.372502,0.073754,1
623675,B,0,HD 199136,429221797,-,VAR,0.552,0.061973,1
708132,,0,ASASSN-V J121407.88-195256.2,429353316,T,EW,0.303357,0.155115,1
16932,B,0,V0343 Lac,430808126,T,EA/SD,12.942766,0.043575,1
16847,B,0,KY Lac,431062092,T,EA,15.4278,0.053538,1
58949,B,1,NSV 20514,431085335,-,,,0.703459,1
2213701,,3,KELT KC12C047714,431124333,T,EA,1.88,0.090626,1
16900,B,0,OX Lac,431159508,T,EB/DM,5.5337615,0.055598,1
230575,,0,NSVS 3476533,431338625,T,EW,0.60006846,1.538176,1
241935,B,0,V0813 And,431374523,F,BY,0.415324,0.042177,1
241919,B,0,GSC 03640-00469,431375592,-,VAR,0.2,0.354475,1
633483,B,0,WISE J031726.5-754611,431481388,T,EW,0.3651739,0.235338,1
633483,B,0,WISE J031726.5-754611,431481389,T,EW,0.3651739,20.11841,1
6570,B,0,IV Cas,431527184,T,EA+DSCT,0.998507,0.047059,1
137661,B,0,V1001 Cas,431556104,T,EA,0.4288,0.35004,1
75320,B,0,ASAS J032246-7237.8,431589510,F,DSCT,0.129425,0.086328,1
87461,B,0,ASAS J083721+0258.9,432009487,-,MISC,0.690566,0.100954,1
88764,B,0,ASAS J090856-2124.4,432128410,T,EC,1.1647,0.104728,1
297994,B,0,V0736 And,432761331,T,EW,0.359617,0.089356,1
10906,B,0,DP Cru,433633051,T,EA,1.884705,89.757331,1
2135339,,0,ZTF J224517.58+641530.9,433699422,T,EA,0.7018254,0.526781,1
1540338,,0,NEV421,433977629,T,EA,6.55963,0.043313,1
123143,B,0,ASAS J233002-1154.5,434097226,T,EC,0.445517,0.082051,1
123233,B,0,ASAS J233807-1344.0,434106760,T,EW,0.280637,0.085581,1
10862,B,0,BQ Cru,434254190,-,GCAS,,0.83288,1
690212,,0,EPIC 210463428,434260570,F,ROT,1.31103,0.047028,1
144402,B,0,V0919 Cep,434437489,T,EA,1.851967,0.013249,1
16178,B,0,HS Hya,434479378,F,ELL,1.5680408,0.063153,1
10694,B,0,SX Crv,434515577,T,EW/KW,0.31661996,0.033174,1
8641,B,0,NN Cep,434625997,T,EA/DM,2.058306,0.016259,1
64439,B,1,NSV 26004,434723918,-,,,0.674871,1
8475,B,0,CW Cep,434893323,T,EA/DM,2.72914,0.083579,1
225529,B,0,HD 111578,435101777,F,BCEP,0.21201,0.050092,1
280916,B,0,ASAS J034019+1220.4,435336503,F,ROT,0.55472,0.067287,1
10909,B,0,DS Cru,435684037,F,ACYG:,,0.042733,1
625462,B,0,EPIC 210472483,435880130,T,EA,1.1430018,0.065111,1
1503618,,0,ASASSN-V J053407.00+075619.6,436007914,T,EA,2.58216,0.016408,1
144491,B,0,FL Cru,436077712,F,BCEP,0.212974,0.078963,1
38258,B,0,BE Vul,436168322,T,EA/SD,1.552044,0.051977,1
136593,B,0,EG Cru,436267771,F,BCEP:,0.426,97.271523,1
57967,B,1,NSV 19532,436272308,F,BCEP:,,0.211559,1
198,B,0,GP And,436546358,F,HADS,0.07868281,0.025168,1
24468,B,0,V1405 Ori,436579904,F,R+V361HYA,0.398,0.639982,1
36223,B,0,V1206 Tau,436588012,F,TTS/ROT,1.1018,0.079748,1
286003,B,0,HD 287039,436592342,T,EA,2.2111,0.17896,1
76615,B,0,ASAS J045139+1322.9,436660156,T,EC|RRC|DSCT,0.41502,0.058757,1
411235,B,0,ASAS J092255-5544.2,436802660,-,GCAS,,0.012171,1
429189,B,0,GDS_J0922282-544930,436804673,-,VAR,,0.252587,1
3693,B,0,RS Ari,436863045,T,EA,8.80315,0.072171,1
2213343,,3,KELT KC02C24694,436873913,T,EA,1.97792061,0.282357,1
733381,,0,ASASSN-V J081444.54-190017.9,437216521,T,EA,2.8829,0.016859,1
10743,B,0,TW Crt,437241830,T,EA,0.9443,0.089654,1
409085,B,0,WASP-34,437242640,T,EP,4.3176782,0.082061,1
409088,B,0,WASP-31,437248515,T,EP,3.405909,0.139887,1
93699,B,0,ASAS J113600-2234.8,437268723,T,EA,1.21841,0.105234,1
411862,B,0,ASAS J124553-2237.8,437297176,T,EA,4.39619,0.020506,1
266,B,0,LR And,437757602,F,ELL,1.432321,0.013444,1
439019,B,0,GDS_J1258496-654506,437920598,-,VAR,,62.257042,1
619396,B,1,EPIC 202088212,438071843,-,VAR,5.620507,0.17784,1
79784,B,0,ASAS J062331+1412.0,438119688,T,EA,2.0295,77.29577,1
409836,B,0,HD 82154,438174130,F,ACV,4.6196,0.010074,1
1677128,,0,ZTF J062544.46+142655.3,438212183,T,EA,0.8869156,72.782048,1
620659,B,0,EPIC 202086968,438338723,T,EA,1.849069,0.143168,1
620698,B,0,EPIC 202065284,438490744,T,EA,1.665461,0.400981,1
732001,,0,ASASSN-V J132945.75-484436.7,438838902,F,ROT,2.5422,0.0025,1
281258,B,0,ASAS J093203-5751.6,438942374,F,ROT,1.694,0.04188,1
144492,B,0,V1259 Cen,439168784,F,BCEP,0.189127,0.088437,1
56669,B,0,NSV 18234,439331111,F,LERI,0.73486,0.045108,1
9104,B,0,UU Cet,439399635,F,RRAB/BL:,0.6060736,0.074484,1
359400,B,0,HD 225186,439399707,F,DSCT,0.016644,0.021664,1
684232,,0,TYC 6425-2478-1,439458951,T,EW,0.311212,7.758153,1
305086,B,0,HIP 6186,439462694,-,VAR,0.58611,0.179381,1
429927,B,0,GDS_J0934234-560624,439511833,-,VAR,,0.06181,1
37600,B,0,FU Vel,439519959,T,EA/SD:,2.446805,0.046055,1
44702,B,0,V1153 Cen,439670072,T,EA,5.97872,0.308613,1
272487,B,0,ASAS J030201-0027.2,439907848,-,VAR,6.212812,0.115024,1
342,B,0,V0342 And,440003271,T,EA,2.63934,0.123682,1
555463,B,0,BD+43 25,440051305,T,EW,0.3296745,0.042082,1
469937,B,0,HD 38943,440221208,F,ACV,3.435,0.014768,1
37648,B,0,IO Vel,440537642,F,ACV,1.08184,0.045685,1
251472,,0,1SWASP J002727.58+265012.9,440657189,F,ELL,0.299124,0.00509,1
82717,B,0,ASAS J071509+1555.7,440779601,F,BY,0.55505,0.053828,1
439411,B,0,GDS_J1306537-615638,440817830,T,EA,15.623,0.071656,1
17564,B,0,HY Lib,440958702,F,DSCT,0.1466044,0.042889,1
121387,B,0,ASAS J213637-2218.0,441025443,T,EC,0.544,0.088195,1
